name,code
Börgerende-Rethwisch,13072017
Borgholzhausen,05754004
Borgstedt,01058024
Borgsum,01054015
Borgwedel,01059012
Borken,05554012
Borken (Hessen),06634001
Borkheide,12069052
Borkow,13076015
Borkum,03457002
Borkwalde,12069056
Borler,07233207
Börm,01059009
Born a. Darß,13073012
Borna,14729050
Borne,15089045
Bornhagen,16061014
Bornheim,05382012
Bornheim,07331012
Bornheim,07337014
Bornholt,01058025
Bornhöved,01060012
Bornich,07141016
Börnichen/Erzgeb.,14521090
Börnsen,01053012
Bornstedt,15087075
Borod,07143212
Borrentin,13071014
Börrstadt,07333009
Börsborn,07336008
Borsdorf,14729060
Borsfleth,01061015
Börslingen,08425022
Börßum,03158038
Borstel,01060013
Borstel,03251008
Borstel-Hohenraden,01056009
Borstorf,01053013
Börtlingen,08117011
Borxleben,16065008
Bosau,01055007
Bosbüll,01054016
Bösdorf,01057009
Bösel,03453002
Bosenbach,07336009
Bösenbrunn,14523060
Bösingen,08325009
Bösleben-Wüllersleben,16070006
Bötersen,03357005
Bothel,03357006
Bothenheilingen,16064008
Bothkamp,01057011
Bottenbach,07340205
Böttingen,08327006
Bottrop,05512000
Bötzingen,08315013
Bous,10044122
Bovenau,01058026
Bovenden,03152004
Boxberg,07233010
Boxberg,08128014
Boxberg/O.L.,14626060
Böxlund,01059105
Braak,01062011
Brachbach,07132012
Brachtendorf,07135011
Brachttal,06435005
Brackel,03353004
Brackenheim,08125013
Braderup,01054017
Brahlstorf,13076016
Brahmenau,16076008
Brake (Unterweser),03461002
Brakel,05762016
Brammer,01058027
Bramsche,03459014
Bramstedtlund,01054018
Brand,09377113
Brande-Hörnerkirchen,01056010
Brandenburg an der Havel,12051000
Brand-Erbisdorf,14522050
Brandis,14729070
Brandscheid,07143213
Brandscheid,07232207
Brannenburg,09187120
Braubach,07141501
Brauneberg,07231012
Braunfels,06532003
Braunichswalde,16076009
Braunlage,03153016
Bräunlingen,08326006
Braunsbach,08127009
Braunsbedra,15088065
Braunschweig,03101000
Braunshorn,07140018
Braunweiler,07133015
Brauweiler,07133016
Brebel,01059014
Brechen,06533002
Brecht,07232020
Breckerfeld,05954004
Breddenberg,03454006
Breddin,12068052
Breddorf,03357007
Bredenbek,01058028
Bredenfelde,13071015
Bredstedt,01054019
Breege,13073013
Breese,12070052
Breesen,13071016
Breest,13071017
Brehme,16061015
Breidenbach,06534005
Breiholz,01058029
Breisach am Rhein,08315015
Breit,07231202
Breitbrunn,09674118
Breitbrunn a. Chiemsee,09187121
Breitenau,07143006
Breitenbach,07336010
Breitenbach a. Herzberg,06632004
Breitenberg,01061016
Breitenberg,09275118
Breitenbrunn,09373115
Breitenbrunn,09778121
Breitenbrunn/Erzgeb.,14521110
Breitenburg,01061017
Breitenfelde,01053014
Breitengüßbach,09471119
Breitengüßbacher Forst,09478451
Breitenheim,07133017
Breitenthal,07134013
Breitenthal,09774117
Breitenworbis,16061017
Breitingen,08425024
Breitnau,08315016
Breitscheid,06532004
Breitscheid,07138006
Breitscheid,07339007
Breitscheidt,07132013
Breitungen/Werra,16066013
Brekendorf,01058030
Breklum,01054020
Bremberg,07141018
Bremen,04011000
Bremerhaven,04012000
Bremervörde,03357008
Bremm,07135012
Bremsnitz,16074007
Brenk,07131201
Brennberg,09375120
Brensbach,06437003
Brenz,13076017
Bresegard bei Eldena,13076018
Bresegard bei Picher,13076019
Brest,03359008
Bretleben,16065011
Bretnig-Hauswalde,14625050
Bretten,08215007
Bretthausen,07143214
Bretzenheim,07133018
Bretzfeld,08126011
Breuberg,06437004
Breuna,06633004
Breunigweiler,07333011
Brevörde,03255005
Brey,07137204
Breydin,12060034
Brickeln,01051010
Briedel,07135013
Brieden,07135014
Briedern,07135015
Brieselang,12063036
Briesen,12071028
Briesen (Mark),12067072
Brieskow-Finkenheerd,12067076
Brietlingen,03355011
Brietzig,13075017
Brigachtal,08326075
Briggow,13071018
Brilon,05958012
Brimingen,07232021
Brinjahe,01058031
Brinkum,03457003
Britz,12060036
Bröbberow,13072018
Brockel,03357009
Bröckel,03351005
Brockscheid,07233011
Brockum,03251009
Brodenbach,07137205
Brodersby,01058032
Brodersby,01059016
Brodersdorf,01057012
Broderstorf,13072019
Brohl,07135016
Brohl-Lützing,07131014
Brokdorf,01061018
Brokstedt,01061019
Brombachtal,06437005
Brome,03151005
Bromskirchen,06635005
Bronkow,12066041
Bröthen,01053015
Brotterode-Trusetal,16066074
Bruch,07231013
Bruchertseifen,07132014
Bruchhausen,07138008
Bruchhausen-Vilsen,03251048
Bruchköbel,06435006
Bruchmühlbach-Miesau,07335003
Bruchsal,08215009
Bruchstedt,16064009
Bruchweiler,07134014
Bruchweiler-Bärenbach,07340501
Bruck,09175114
Brück,12069076
Bruck i.d. OPf.,09376117
Bruckberg,09274194
Bruckberg,09571122
Brücken,07134015
Brücken (Pfalz),07336011
Brücken-Hackpfüffel,15087101
Bruckmühl,09187122
Brücktal,07233208
Brüel,13076020
Brügge,01058033
Brüggen,03254009
Brüggen,05166004
Brüheim,16067005
Brühl,05362012
Brühl,08226009
Brunn,09375122
Brunn,09574452
Brunn,13071019
Brünn/Thür.,16069006
Brunnen,09185123
Brunnhartshausen,16063009
Brunnthal,09184114
Brunow,13076021
Brunsbek,01062088
Brunsbüttel,01051011
Brunsleberfeld,03154501
Brunsmark,01053016
Brunstorf,01053017
Brünzow,13075018
Bruschied,07133201
Brüsewitz,13074012
Brüssow,12073085
Bruttig-Fankel,07135017
Bubach,07140020
Bubenheim,07333012
Bubenheim,07339008
Bubenreuth,09572119
Bubesheim,09774118
Buborn,07336012
Bubsheim,08327007
Buch,07140021
Buch,07141019
Buch,09775118
Buch a. Buchrain,09177114
Buch a. Erlbach,09274121
Buch a. Wald,09571125
Bucha,16074008
Bucha,16075008
Buchbach,09183114
Buchbrunn,09675114
Buchdorf,09779126
Büchel,07135018
Büchel,16068005
Büchen,01053020
Buchen (Odenwald),08225014
Buchenbach,08315020
Büchenbach,09576117
Buchenberg,09780117
Büchenbeuren,07140024
Buchet,07232208
Buchfart,16071009
Buchheim,08327008
Buchhofen,09271118
Buchholz,01051012
Buchholz,01053018
Buchholz,03257008
Buchholz,13071020
Buchholz,16062004
Buchholz (Aller),03358005
Buchholz (Forstgutsbez.),01060014
Buchholz (Westerwald),07138080
Buchholz in der Nordheide,03353005
Buchhorst,01053019
Büchlberg,09275119
Buchloe,09777121
Buckautal,12069089
Bückeburg,03257009
Bücken,03256003
Buckenhof,09572120
Buckenhofer Forst,09572452
Buckow (Märkische Schweiz),12064084
Büddenstedt,03154003
Büdelsdorf,01058034
Budenbach,07140023
Budenheim,07339009
Büdesheim,07232209
Büdingen,06440004
Büdlich,07231203
Bufleben,16067006
Bugewitz,13075020
Buggenhagen,13075021
Buggingen,08315022
Bühl,08216007
Buhla,16061019
Buhlenberg,07134016
Bühlertal,08216008
Bühlertann,08127012
Bühlerzell,08127013
Bühnsdorf,01060015
Bühren,03152005
Bülkau,03352008
Bullay,07135019
Bullenkuhlen,01056011
Bülow,13076023
Bülstedt,03357010
Bülstringen,15083115
Bunde,03457024
Bünde,05758004
Bundenbach,07134017
Bundenthal,07340502
Bundorf,09674120
Bundorfer Forst,09673451
Bünsdorf,01058035
Bunsoh,01051015
Burbach,05970008
Burbach,07232210
Bürdenbach,07132015
Büren,05774016
Burg,07232022
Burg,15086015
Burg (Dithmarschen),01051016
Burg (Mosel),07231014
Burg (Spreewald),12071032
Burg Stargard,13071021
Burgau,09774121
Burgberg i. Allgäu,09780118
Burgbernheim,09575115
Burgbrohl,07131202
Burgdorf,03158004
Burgdorf,03241003
Burgebrach,09471120
Bürgel,16074009
Burgen,07137206
Burgen,07231016
Bürgerwald,09678451
Burggen,09190118
Burghaslach,09575116
Burghaun,06631002
Burghausen,09171112
Burgheim,09185125
Burgjoß,09677452
Burgk,16075009
Burgkirchen a.d. Alz,09171113
Burgkunstadt,09478116
Burglahr,07132016
Burglauer,09673186
Burglengenfeld,09376119
Burgoberbach,09571127
Burgpreppach,09674121
Burgrieden,08426028
Burgsalach,09577120
Burgschwalbach,07141020
Burgsinn,09677122
Burgsponheim,07133019
Burgstädt,14522060
Bürgstadt,09676116
Burgstall,15083120
Burgstetten,08119018
Burgthann,09574117
Burgwald,06635006
Burgwalde,16061021
Burgwallbacher Forst,09673452
Burgwedel,03241004
Burgwindheim,09471122
Burk,09571128
Burkardroth,09672117
Burkau,14625060
Burkhardtsdorf,14521120
Burladingen,08417013
Burow,13071022
Burrweiler,07337015
Burscheid,05378008
Bürstadt,06431005
Burtenbach,09774122
Burtscheid,07231017
Burweg,03359009
Buschvitz,13073014
Busdorf,01059018
Buseck,06531003
Busenberg,07340002
Busenhausen,07132017
Busenwurth,01051017
Büsingen am Hochrhein,08335015
Büsum,01051013
Büsumer Deichhausen,01051014
Butjadingen,03461003
Bütow,13071023
Büttel,01061020
Büttelborn,06433003
Buttelstedt,16071011
Buttenheim,09471123
Buttenwiesen,09773122
Bütthard,09679122
Buttlar,16063011
Buttstädt,16068006
Büttstedt,16061018
Butzbach,06440005
Butzow,13075022
Bützow,13072020
Buxheim,09176118
Buxheim,09778123
Buxtehude,03359010
Byhleguhre-Byhlen,12061061
Caan,07143007
Caaschwitz,16076012
Cadenberge,03352009
Cadolzburg,09573114
Calau,12066052
Calbe (Saale),15089055
Calberlah,03151006
Calden,06633005
Callbach,07133020
Callenberg,14524020
Callenberger Forst-West,09473452
Calvörde,15083125
Calw,08235085
Cambs,13076024
Cammin,13072021
Cappeln (Oldenburg),03453003
Carinerland,13072022
Carlow,13074013
Carlsberg,07332007
Carmzow-Wallmow,12073093
Carpin,13071025
Casekow,12073097
Castell,09675116
Castrop-Rauxel,05562004
Cavertitz,14730050
Celle,03351006
Cham,09372116
Chamerau,09372117
Charlottenberg,07141021
Chemnitz,14511000
Chieming,09189114
Chiemsee,09187123
Chiemsee (See),09189451
Chorin,12060045
Christes,16066015
Christiansholm,01058036
Christinenthal,01061021
Clausen,07340003
Claußnitz,14522070
Clausthal-Zellerfeld,03153018
Cleebronn,08125017
Clenze,03354002
Clingen,16065012
Cloppenburg,03453004
Coburg,09463000
Cochem,07135020
Coesfeld,05558012
Cölbe,06534006
Colbitz,15083130
Colditz,14729080
Collenberg,09676117
Colmberg,09571130
Colnrade,03458002
Cölpin,13071026
Contwig,07340206
Coppenbrügge,03252004
Coppengrave,03254036
Cornberg,06632005
Coswig,14627010
Coswig (Anhalt),15091060
Cottbus,12052000
Crailsheim,08127014
Cramberg,07141022
Cramme,03158005
Cramonshagen,13074014
Crawinkel,16067008
Creglingen,08128020
Cremlingen,03158006
Creußen,09472127
Creuzburg,16063013
Crimla,16076014
Crimmitschau,14524030
Crinitz,12062088
Crinitzberg,14524040
Crispendorf,16075013
Crivitz,13076025
Cronenberg,07336013
Crossen an der Elster,16074012
Crostwitz,14625080
Crottendorf,14521130
Cumlosen,12070060
Cunewalde,14625090
Cursdorf,16073013
Cuxhaven,03352011
Daaden,07132018
Daasdorf a. Berge,16071012
Dabel,13076026
Dabergotz,12068072
Daberkow,13075023
Dachau,09174115
Dachsbach,09575117
Dachsberg (Südschwarzwald),08337027
Dachsenhausen,07141023
Dachwig,16067009
Dackenheim,07332008
Dackscheid,07232211
Dagebüll,01054022
Dägeling,01061022
Dahlem,03355012
Dahlem,05366012
Dahlem,07232024
Dahlen,14730060
Dahlenburg,03355013
Dahlheim,07141024
Dahlum,03158007
Dahme,01055010
Dahme/Mark,12072053
Dahmen,13072023
Dahmetal,12072055
Dahmker,01053021
Dahn,07340004
Dahnen,07232212
Dähre,15081095
Daisendorf,08435010
Daiting,09779129
Dalberg,07133021
Dalberg-Wendelstorf,13074015
Daldorf,01060016
Daleiden,07232213
Dalheim,07339010
Dalkendorf,13072024
Dalldorf,01053022
Dallgow-Döberitz,12063056
Dambach,07134018
Dambeck,13076027
Damendorf,01058039
Damflos,07235014
Damlos,01055011
Dammbach,09671160
Damme,03460002
Dammfleth,01061023
Damnatz,03354003
Damp,01058040
Damscheid,07140025
Damsdorf,01060017
Damshagen,13074016
Dänischenhagen,01058037
Dankerath,07131015
Dankmarshausen,16063014
Dannau,01057013
Danndorf,03154004
Dannenberg (Elbe),03354004
Dannenfels,07333013
Dannewerk,01059019
Dannstadt-Schauernheim,07338006
Dargelin,13075025
Dargen,13075026
Dargun,13071027
Darmstadt,06411000
Darscheid,07233014
Darstein,07340005
Dasburg,07232214
Dasing,09771122
Dassel,03155003
Dassendorf,01053023
Dassow,13074017
Dätgen,01058038
Datteln,05562008
Dattenberg,07138009
Datzeroth,07138010
Datzetal,13071028
Daubach,07133022
Daubach,07143008
Dauchingen,08326010
Daun,07233501
Dausenau,07141025
Dautmergen,08417014
Dautphetal,06534007
Dauwelshausen,07232025
Daxweiler,07133023
Dechenwald,09576452
Dechow,13074018
Deckenpfronn,08115010
Dedelstorf,03151007
Dedenbach,07131016
Deensen,03255007
Deesbach,16073014
Deesen,07143009
Deggendorf,09271119
Deggenhausertal,08435067
Deggingen,08117014
Deidesheim,07332009
Deilingen,08327009
Deimberg,07336014
Deining,09373119
Deiningen,09779130
Deinste,03359011
Deinstedt,03357011
Deisenhausen,09774124
Deißlingen,08325072
Deizisau,08116014
Delbrück,05774020
Delingsdorf,01062014
Delitzsch,14730070
Dellfeld,07340207
Delligsen,03255008
Dellstedt,01051019
Delmenhorst,03401000
Delve,01051020
Demen,13076029
Demerath,07233016
Demitz-Thumitz,14625100
Demmin,13071029
Denkendorf,08116015
Denkendorf,09176120
Denkingen,08327010
Denklingen,09181113
Denkte,03158008
Dennheritz,14524050
Dennweiler-Frohnbach,07336015
Densborn,07233209
Dentlein a. Forst,09571132
Denzlingen,08316009
Derental,03255009
Dermbach,16063015
Dernau,07131017
Dernbach,07138011
Dernbach,07337017
Dernbach (Westerwald),07143010
Dersau,01057015
Derschen,07132019
Dersekow,13075027
Dersenow,13076030
Dersum,03454007
Desloch,07133024
Despetal,03254010
Dessau-Roßlau,15001000
Dessighofen,07141026
Detern,03457006
Detmold,05766020
Dettelbach,09675117
Dettenhausen,08416009
Dettenheim,08215111
Dettighofen,08337030
Dettingen an der Erms,08415014
Dettingen an der Iller,08426031
Dettingen unter Teck,08116016
Dettmannsdorf,13073015
Dettum,03158009
Detzem,07235015
Deudesfeld,07233017
Deuerling,09375127
Deuna,16061022
Deuselbach,07231018
Deutsch Evern,03355014
Deutschneudorf,14521140
Dexheim,07339011
Deyelsdorf,13073016
Dhronecken,07231019
Dichtelbach,07140027
Dickel,03251011
Dickendorf,07132020
Dickenschied,07140028
Dickesbach,07134019
Didderse,03151041
Diebach,09571134
Dieblich,07137207
Dieburg,06432004
Diedorf,09772130
Diedorf/Rhön,16063016
Diedrichshagen,13075028
Diefenbach,07231020
Diekhof,13072025
Diekholzen,03254011
Diekhusen-Fahrstedt,01051021
Dielheim,08226010
Dielkirchen,07333014
Dielmissen,03255010
Diemelsee,06635007
Diemelstadt,06635008
Dienethal,07141027
Dienheim,07339012
Diensdorf-Radlow,12067112
Dienstweiler,07134020
Diepenau,03256004
Diepholz,03251012
Diera-Zehren,14627020
Dierbach,07337018
Dierdorf,07138012
Dierfeld,07231021
Dierhagen,13073017
Dierscheid,07231022
Diesdorf,15081105
Diespeck,09575118
Dießen am Ammersee,09181114
Dietenheim,08425028
Dietenhofen,09571135
Dieterode,16061023
Dietersburg,09277114
Dietersheim,09575119
Dieterskirchen,09376122
Dietfurt a.d. Altmühl,09373121
Diethardt,07141502
Dietingen,08325011
Dietmannsried,09780119
Dietramszell,09173118
Dietrichingen,07340208
Dietzenbach,06438001
Dietzenrode/Vatterode,16061024
Dietzhölztal,06532005
Diez,07141029
Dill,07140029
Dillenburg,06532006
Dillendorf,07140030
Dillingen a.d. Donau,09773125
Dillingen/Saar,10044111
Dillstädt,16066016
Dimbach,07340006
Dingdorf,07232216
Dingelstädt,16061025
Dingen,01051022
Dingolfing,09279112
Dingolshausen,09678122
Dingsleben,16069008
Dinkelsbühl,09571136
Dinkelscherben,09772131
Dinklage,03460003
Dinslaken,05170008
Dintesheim,07331014
Dippach,16063017
Dipperz,06631003
Dippoldiswalde,14628060
Dirlewang,09778127
Dirmstein,07332010
Dischingen,08135010
Dissen am Teutoburger Wald,03459015
Dissen-Striesow,12071041
Ditfurt,15085090
Ditscheid,07137019
Dittelbrunn,09678123
Dittelsheim-Heßloch,07331015
Dittenheim,09577122
Dittersdorf,16075014
Dittweiler,07336016
Ditzingen,08118011
Divitz-Spoldershagen,13073018
Dobbertin,13076032
Dobbin-Linstow,13072026
Dobel,08235018
Döbeln,14522080
Doberlug-Kirchhain,12062092
Döbern,12071044
Doberschau-Gaußig,14625110
Doberschütz,14730080
Dobersdorf,01057016
Dobin am See,13076033
Dobitschen,16077003
Döbritschen,16071013
Döbritz,16075016
Dockendorf,07232026
Dockweiler,07233018
Dodenburg,07231023
Dogern,08337032
Döhlau,09475120
Dohma,14628070
Dohm-Lammersdorf,07233019
Dohna,14628080
Dohr,07135021
Dohren,03353006
Dohren,03454009
Dolgen am See,13072027
Dolgesheim,07339013
Dollern,03359012
Dollerup,01059106
Dollnstein,09176121
Dollrottfeld,01059021
Döllstädt,16067011
Dombühl,09571137
Dömitz,13076034
Dommershausen,07140202
Dommitzsch,14730090
Domsühl,13076035
Donaueschingen,08326012
Donaustauf,09375130
Donauwörth,09779131
Donndorf,16065013
Donnersdorf,09678124
Donsieders,07340007
Donzdorf,08117015
Dörentrup,05766024
Dorf Mecklenburg,13074019
Dorfchemnitz,14522090
Dorfen,09177115
Dorfhain,14628090
Dörfles-Esbach,09473120
Dorfprozelten,09676118
Dormagen,05162004
Dormettingen,08417015
Dormitz,09474119
Dormitzer Forst,09572453
Dörnberg,07141030
Dornburg,06533004
Dornburg-Camburg,16074011
Dorn-Dürkheim,07339201
Dornhan,08325012
Dornheim,16070008
Dornholzhausen,07141033
Dörnick,01057017
Dornstadt,08425031
Dornstadt-Linkersbaindt,09779452
Dornstetten,08237019
Dornum,03452027
Dörpen,03454008
Dörphof,01058042
Dörpling,01051023
Dörpstedt,01059020
Dörrebach,07133025
Dörrenbach,07337019
Dörrmoschel,07333016
Dörscheid,07141031
Dörsdorf,07141032
Dorsel,07131018
Dorsheim,07133026
Dorstadt,03158010
Dorsten,05562012
Dörth,07140031
Dortmund,05913000
Dörverden,03361003
Dörzbach,08126020
Döschnitz,16073017
Dossenheim,08226012
Dötlingen,03458003
Dotternhausen,08417016
Döttesfeld,07138013
Drachhausen,12071052
Drachselsried,09276120
Drackenstein,08117016
Drage,01054023
Drage,01061024
Drage,03353007
Dragun,13074020
Drahnsdorf,12061097
Drakenburg,03256005
Dransfeld,03152006
Dranske,13073019
Dreba,16075018
Drebach,14521150
Drebber,03251013
Drebkau,12071057
Drechow,13073020
Drees,07233210
Dreetz,12068109
Dreetz,13072028
Dreggers,01060018
Drehnow,12071060
Drei Gleichen,16067086
Dreieich,06438002
Dreifelden,07143215
Dreiheide,14730100
Dreikirchen,07143011
Dreis,07231024
Dreisbach,07143216
Dreis-Brück,07233020
Dreisen,07333017
Dreistelzer Forst,09672451
Dreitzsch,16075019
Drelsdorf,01054024
Drensteinfurt,05570016
Drentwede,03251014
Dreschvitz,13073021
Dresden,14612000
Drestedt,03353008
Driedorf,06532007
Dröbischau,16073021
Drochtersen,03359013
Drogen,16077004
Drognitz,16073107
Drolshagen,05966008
Droyßig,15084115
Düchelsdorf,01053024
Ducherow,13075029
Duchroth,07133027
Duckow,13071030
Dudeldorf,07232027
Düdenbüttel,03359014
Dudenhofen,07338007
Duderstadt,03152007
Duggendorf,09375131
Duingen,03254037
Duisburg,05112000
Dülmen,05558016
Dümmer,13076036
Dummerstorf,13072029
Dümpelfeld,07131501
Dünfus,07135022
Düngenheim,07135023
Dunningen,08325014
Dünsen,03458004
Dunsum,01054025
Dunum,03462002
Dünwald,16064014
Dunzweiler,07336017
Duppach,07233211
Durach,09780120
Durbach,08317021
Dürbheim,08327011
Durchhausen,08327012
Düren,05358008
Durlangen,08136015
